date,code,indicator,model,full_prob_high,partial_prob_high,full_regime,partial_regime
2010-10-31,M0000545,工业增加值,模型B：共同AR(1),0.007704699101718457,0.9930846366257434,低位区制,高位区制
2010-11-30,M0000545,工业增加值,模型B：共同AR(1),0.007487483964354237,0.9823461592483362,低位区制,高位区制
2010-12-31,M0000545,工业增加值,模型B：共同AR(1),0.006206576980050607,0.9575399354135562,低位区制,高位区制
2011-01-31,M0000545,工业增加值,模型B：共同AR(1),0.011423461176014383,0.5359442973044134,低位区制,高位区制
2011-02-28,M0000545,工业增加值,模型B：共同AR(1),0.022299463478309613,0.014321725579833924,低位区制,低位区制
2011-03-31,M0000545,工业增加值,模型B：共同AR(1),0.009932746948244085,0.024583508039156172,低位区制,低位区制
2011-04-30,M0000545,工业增加值,模型B：共同AR(1),0.006344319665130188,0.2445408110931077,低位区制,低位区制
2011-05-31,M0000545,工业增加值,模型B：共同AR(1),0.009299086259291989,0.11886713272769678,低位区制,低位区制
2011-06-30,M0000545,工业增加值,模型B：共同AR(1),0.03900395984878845,0.00013017432514504662,低位区制,低位区制
2011-07-31,M0000545,工业增加值,模型B：共同AR(1),0.007871188226216953,0.16488386699797974,低位区制,低位区制
2011-08-31,M0000545,工业增加值,模型B：共同AR(1),0.005920065079827507,0.2402807189476928,低位区制,低位区制
2011-09-30,M0000545,工业增加值,模型B：共同AR(1),0.007392782968754453,0.2561948058150193,低位区制,低位区制
2011-10-31,M0000545,工业增加值,模型B：共同AR(1),0.0061624526671559205,0.7134057790830339,低位区制,高位区制
2011-11-30,M0000545,工业增加值,模型B：共同AR(1),0.012238041280177771,0.8129556200155076,低位区制,高位区制
2011-12-31,M0000545,工业增加值,模型B：共同AR(1),0.09095818003104612,0.46917920846670563,低位区制,低位区制
2012-01-31,M0000545,工业增加值,模型B：共同AR(1),0.9999999999971366,1.3625783166398306e-24,高位区制,低位区制
2012-02-29,M0000545,工业增加值,模型B：共同AR(1),1.0000000000000029,2.5222849419339783e-73,高位区制,低位区制
2012-03-31,M0000545,工业增加值,模型B：共同AR(1),0.9999994160672364,0.0011868256353565756,高位区制,低位区制
2012-04-30,M0000545,工业增加值,模型B：共同AR(1),0.2866605545544267,0.6766131027069147,低位区制,高位区制
2012-05-31,M0000545,工业增加值,模型B：共同AR(1),0.02462652833504394,0.9738919780238906,低位区制,高位区制
2012-06-30,M0000545,工业增加值,模型B：共同AR(1),0.006875831341755097,0.99469450360966,低位区制,高位区制
2012-07-31,M0000545,工业增加值,模型B：共同AR(1),0.005818682957392435,0.995870497922885,低位区制,高位区制
2012-08-31,M0000545,工业增加值,模型B：共同AR(1),0.006529253535045541,0.9936981382435677,低位区制,高位区制
2012-09-30,M0000545,工业增加值,模型B：共同AR(1),0.013844955638232587,0.971652419432831,低位区制,高位区制
2012-10-31,M0000545,工业增加值,模型B：共同AR(1),0.008899461943815912,0.9905284075875365,低位区制,高位区制
2012-11-30,M0000545,工业增加值,模型B：共同AR(1),0.01535305512639721,0.9615805540176772,低位区制,高位区制
2012-12-31,M0000545,工业增加值,模型B：共同AR(1),0.14376282487624203,0.5220181574975955,低位区制,高位区制
2013-01-31,M0000545,工业增加值,模型B：共同AR(1),0.9999963694772612,9.969653090108696e-20,高位区制,低位区制
2013-02-28,M0000545,工业增加值,模型B：共同AR(1),1.0000000000000022,9.928816598279382e-35,高位区制,低位区制
2013-03-31,M0000545,工业增加值,模型B：共同AR(1),0.9995274570189397,0.0001261049657394861,高位区制,低位区制
2013-04-30,M0000545,工业增加值,模型B：共同AR(1),0.07948742575692727,0.8441678626504516,低位区制,高位区制
2013-05-31,M0000545,工业增加值,模型B：共同AR(1),0.010585952712117151,0.9785776280505823,低位区制,高位区制
2013-06-30,M0000545,工业增加值,模型B：共同AR(1),0.006032054382414098,0.993178315483411,低位区制,高位区制
2013-07-31,M0000545,工业增加值,模型B：共同AR(1),0.006753124108760996,0.9829825191490098,低位区制,高位区制
2013-08-31,M0000545,工业增加值,模型B：共同AR(1),0.006998960639218613,0.9745223437659545,低位区制,高位区制
2013-09-30,M0000545,工业增加值,模型B：共同AR(1),0.009100985324978439,0.9879220142826655,低位区制,高位区制
2013-10-31,M0000545,工业增加值,模型B：共同AR(1),0.01139368708529939,0.9255831662451317,低位区制,高位区制
2013-11-30,M0000545,工业增加值,模型B：共同AR(1),0.006744290234662652,0.9570616662550478,低位区制,高位区制
2013-12-31,M0000545,工业增加值,模型B：共同AR(1),0.006208975357440829,0.9925540134659321,低位区制,高位区制
2014-01-31,M0000545,工业增加值,模型B：共同AR(1),0.005573241329182844,0.9945096340958255,低位区制,高位区制
2014-02-28,M0000545,工业增加值,模型B：共同AR(1),0.005579620385607777,0.9955995832021672,低位区制,高位区制
2014-03-31,M0000545,工业增加值,模型B：共同AR(1),0.00553550647436294,0.995631137760678,低位区制,高位区制
2014-04-30,M0000545,工业增加值,模型B：共同AR(1),0.005625037046831654,0.9961350243804037,低位区制,高位区制
2014-05-31,M0000545,工业增加值,模型B：共同AR(1),0.005543753763585896,0.995831723365188,低位区制,高位区制
2014-06-30,M0000545,工业增加值,模型B：共同AR(1),0.005736592216921276,0.9947122480397826,低位区制,高位区制
2014-07-31,M0000545,工业增加值,模型B：共同AR(1),0.006562890362743416,0.9941473526967851,低位区制,高位区制
2014-08-31,M0000545,工业增加值,模型B：共同AR(1),0.01985972229221407,0.9716945287517815,低位区制,高位区制
2014-09-30,M0000545,工业增加值,模型B：共同AR(1),0.008615262995956137,0.9924439956658043,低位区制,高位区制
2014-10-31,M0000545,工业增加值,模型B：共同AR(1),0.005955017160470645,0.9957389989789115,低位区制,高位区制
2014-11-30,M0000545,工业增加值,模型B：共同AR(1),0.007050194771942839,0.9917787902063491,低位区制,高位区制
2014-12-31,M0000545,工业增加值,模型B：共同AR(1),0.017228389719729648,0.9476983365452608,低位区制,高位区制
2015-01-31,M0000545,工业增加值,模型B：共同AR(1),0.15228716500366096,0.4528679102327702,低位区制,低位区制
2015-02-28,M0000545,工业增加值,模型B：共同AR(1),0.9967880083621674,3.462395950162348e-07,高位区制,低位区制
2015-03-31,M0000545,工业增加值,模型B：共同AR(1),0.09788015267743856,0.9242281932192012,低位区制,高位区制
2015-04-30,M0000545,工业增加值,模型B：共同AR(1),0.011805869154281232,0.9894889868337156,低位区制,高位区制
2015-05-31,M0000545,工业增加值,模型B：共同AR(1),0.006011354758395923,0.9950451976887293,低位区制,高位区制
2015-06-30,M0000545,工业增加值,模型B：共同AR(1),0.005899610666670863,0.9960548807634172,低位区制,高位区制
2015-07-31,M0000545,工业增加值,模型B：共同AR(1),0.006751472517449799,0.9940000861706755,低位区制,高位区制
2015-08-31,M0000545,工业增加值,模型B：共同AR(1),0.00601099893342597,0.9944775913991333,低位区制,高位区制
2015-09-30,M0000545,工业增加值,模型B：共同AR(1),0.007874419236068781,0.9876768557766995,低位区制,高位区制
2015-10-31,M0000545,工业增加值,模型B：共同AR(1),0.005755439973170184,0.995422893582161,低位区制,高位区制
2015-11-30,M0000545,工业增加值,模型B：共同AR(1),0.00622341000844036,0.9958256627000841,低位区制,高位区制
2015-12-31,M0000545,工业增加值,模型B：共同AR(1),0.006153432263063996,0.9956191401891983,低位区制,高位区制
2016-01-31,M0000545,工业增加值,模型B：共同AR(1),0.00601619729578689,0.9952272935846764,低位区制,高位区制
2016-02-29,M0000545,工业增加值,模型B：共同AR(1),0.011942879726299885,0.9809195456420406,低位区制,高位区制
2016-03-31,M0000545,工业增加值,模型B：共同AR(1),0.011544880285147274,0.9883005416310058,低位区制,高位区制
2016-04-30,M0000545,工业增加值,模型B：共同AR(1),0.007388137511472513,0.9946345373981526,低位区制,高位区制
2016-05-31,M0000545,工业增加值,模型B：共同AR(1),0.005712277378459831,0.9961579120979875,低位区制,高位区制
2016-06-30,M0000545,工业增加值,模型B：共同AR(1),0.00558618236383293,0.9962639414704303,低位区制,高位区制
2016-07-31,M0000545,工业增加值,模型B：共同AR(1),0.005823130364445622,0.9961509113823545,低位区制,高位区制
2016-08-31,M0000545,工业增加值,模型B：共同AR(1),0.0055786555462402,0.9962634407883696,低位区制,高位区制
2016-09-30,M0000545,工业增加值,模型B：共同AR(1),0.005721106189879994,0.9962607125837485,低位区制,高位区制
2016-10-31,M0000545,工业增加值,模型B：共同AR(1),0.0057689048712006715,0.9960027555394106,低位区制,高位区制
2016-11-30,M0000545,工业增加值,模型B：共同AR(1),0.008900053698882446,0.9912770798697552,低位区制,高位区制
2016-12-31,M0000545,工业增加值,模型B：共同AR(1),0.054029191966658806,0.9229080916542858,低位区制,高位区制
2017-01-31,M0000545,工业增加值,模型B：共同AR(1),0.6786098311380274,0.004520008008836264,高位区制,低位区制
2017-02-28,M0000545,工业增加值,模型B：共同AR(1),0.9998887237194708,7.751591179875738e-10,高位区制,低位区制
2017-03-31,M0000545,工业增加值,模型B：共同AR(1),0.2221166211129805,0.9089711333953475,低位区制,高位区制
2017-04-30,M0000545,工业增加值,模型B：共同AR(1),0.027550503229949598,0.9886204224831149,低位区制,高位区制
2017-05-31,M0000545,工业增加值,模型B：共同AR(1),0.007256363580870295,0.9952128973502163,低位区制,高位区制
2017-06-30,M0000545,工业增加值,模型B：共同AR(1),0.008061594011487068,0.9884906832965826,低位区制,高位区制
2017-07-31,M0000545,工业增加值,模型B：共同AR(1),0.008512205347757092,0.9945955515254334,低位区制,高位区制
2017-08-31,M0000545,工业增加值,模型B：共同AR(1),0.006342133062123283,0.9955591402953774,低位区制,高位区制
2017-09-30,M0000545,工业增加值,模型B：共同AR(1),0.0074798055258778265,0.9924593947968915,低位区制,高位区制
2017-10-31,M0000545,工业增加值,模型B：共同AR(1),0.00901603981819008,0.9932260862104428,低位区制,高位区制
2017-11-30,M0000545,工业增加值,模型B：共同AR(1),0.012247422255360354,0.9874082468933784,低位区制,高位区制
2017-12-31,M0000545,工业增加值,模型B：共同AR(1),0.07429734129699164,0.9251520897006885,低位区制,高位区制
2018-01-31,M0000545,工业增加值,模型B：共同AR(1),0.9999999995229643,2.1538312528917433e-25,高位区制,低位区制
2018-02-28,M0000545,工业增加值,模型B：共同AR(1),1.0000000000000002,5.902237453426637e-58,高位区制,低位区制
2018-03-31,M0000545,工业增加值,模型B：共同AR(1),0.9999627359083032,0.0008448606357130233,高位区制,低位区制
2018-04-30,M0000545,工业增加值,模型B：共同AR(1),0.09186108903904207,0.8854820874501338,低位区制,高位区制
2018-05-31,M0000545,工业增加值,模型B：共同AR(1),0.011865123807497636,0.9884904307538429,低位区制,高位区制
2018-06-30,M0000545,工业增加值,模型B：共同AR(1),0.007200954406884858,0.9946387479168943,低位区制,高位区制
2018-07-31,M0000545,工业增加值,模型B：共同AR(1),0.005750203009599077,0.995861617996118,低位区制,高位区制
2018-08-31,M0000545,工业增加值,模型B：共同AR(1),0.006472629565580897,0.9922642343822887,低位区制,高位区制
2018-09-30,M0000545,工业增加值,模型B：共同AR(1),0.018653719053745174,0.9390278767603198,低位区制,高位区制
2018-10-31,M0000545,工业增加值,模型B：共同AR(1),0.00892524488965591,0.9904786887646465,低位区制,高位区制
2018-11-30,M0000545,工业增加值,模型B：共同AR(1),0.0069245003214836055,0.9922499149425719,低位区制,高位区制
2018-12-31,M0000545,工业增加值,模型B：共同AR(1),0.021248855815970264,0.9498514433799081,低位区制,高位区制
2019-01-31,M0000545,工业增加值,模型B：共同AR(1),0.16783549393844766,0.6510541686444343,低位区制,高位区制
2019-02-28,M0000545,工业增加值,模型B：共同AR(1),0.9377878363879267,0.00032139391321569686,高位区制,低位区制
2019-03-31,M0000545,工业增加值,模型B：共同AR(1),0.9741226214142873,0.0003385359986042363,高位区制,低位区制
2019-04-30,M0000545,工业增加值,模型B：共同AR(1),0.4698420598451275,0.3772013245365739,低位区制,低位区制
2019-05-31,M0000545,工业增加值,模型B：共同AR(1),0.042815346697038535,0.9209331672257768,低位区制,高位区制
2019-06-30,M0000545,工业增加值,模型B：共同AR(1),0.011265656395707797,0.9848237458017884,低位区制,高位区制
2019-07-31,M0000545,工业增加值,模型B：共同AR(1),0.012880822564999556,0.9781110938073008,低位区制,高位区制
2019-08-31,M0000545,工业增加值,模型B：共同AR(1),0.007398066283745324,0.987623286917533,低位区制,高位区制
2019-09-30,M0000545,工业增加值,模型B：共同AR(1),0.0068262544284667295,0.9950768099828189,低位区制,高位区制
2019-10-31,M0000545,工业增加值,模型B：共同AR(1),0.007991484832729646,0.9911798813539073,低位区制,高位区制
2019-11-30,M0000545,工业增加值,模型B：共同AR(1),0.012286388327225199,0.9882876734763009,低位区制,高位区制
