source_segment_id,target_segment_id,evaluation_type,date,model_value,prior_prob_low_state,prior_prob_high_state,prob_low_state,prob_high_state,state,growth_regime,log_likelihood_under_previous_params
segment_03,segment_04,next_segment_using_previous_params,2022-06-30,-0.4687914605278536,0.7804682918100362,0.21953170818996387,0.7723950073328619,0.22760499266713802,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2022-07-31,-1.7444983167246804,0.6974637162853807,0.30253628371461927,0.8333680120019047,0.16663198799809528,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2022-08-31,-1.3262983065815561,0.7462064161974846,0.2537935838025154,0.8297415212198367,0.17025847878016323,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2022-09-30,-0.5285502201777916,0.7433073471277575,0.2566926528722424,0.7417671181947838,0.25823288180521614,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2022-10-31,-1.560240372459205,0.672979339678031,0.32702066032196886,0.7985979920466201,0.20140200795337995,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2022-11-30,-2.7052031845894504,0.7184107604344552,0.28158923956554494,0.9112722970953195,0.08872770290468046,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2022-12-31,-3.3915342982375805,0.8084842260378656,0.19151577396213432,0.9635450097465798,0.036454990253420236,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-01-31,-0.5604112640962668,0.8502717869458759,0.14972821305412407,0.8518494858146437,0.14815051418535627,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-02-28,1.871559605917959,0.7609807730932523,0.2390192269067477,0.40262796596080347,0.5973720340391965,高均值状态,经济增长偏强,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-03-31,1.6580660663693507,0.40186660682989667,0.5981333931701032,0.14028847948508238,0.8597115205149176,高均值状态,经济增长偏强,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-04-30,-1.3669994786876174,0.19214863518344094,0.807851364816559,0.28810589179380314,0.7118941082061969,高均值状态,经济增长偏强,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-05-31,-1.975740535151111,0.3103160079257892,0.6896839920742108,0.5311113846044428,0.4688886153955571,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-06-30,-1.4961522601325612,0.5045781060027069,0.4954218939972931,0.6531544350587297,0.3468455649412703,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-07-31,-1.0655472630871259,0.602141081895731,0.39785891810426904,0.679594642457311,0.32040535754268895,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-08-31,-0.6317712626532028,0.623277765282718,0.376722234717282,0.6368811775334844,0.36311882246651556,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-09-30,-0.40765065663752864,0.5891320049697886,0.4108679950302113,0.5682021147820001,0.4317978852179998,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-10-31,-1.3426457877029776,0.5342289710105683,0.4657710289894316,0.6576785128852982,0.3423214871147017,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-11-30,-1.1945193673528536,0.6057576950030622,0.39424230499693763,0.7005727225258673,0.29942727747413256,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2023-12-31,-1.6183705275223303,0.6400479452511145,0.35995205474888536,0.7805447954402556,0.21945520455974438,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-01-31,-1.6813749416039983,0.7039787745184812,0.29602122548151877,0.83203708709391,0.16796291290609003,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-02-29,-1.7587247359469487,0.7451424556177485,0.25485754438225156,0.864884277417695,0.13511572258230495,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-03-31,0.2718962627796344,0.7714009736225355,0.22859902637746454,0.6666503056647254,0.33334969433527456,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-04-30,-0.12449460508805288,0.6129298756343906,0.3870701243656094,0.5477459430145789,0.45225405698542115,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-05-31,-1.1183863703855224,0.5178760120704275,0.48212398792957245,0.6089862995385246,0.3910137004614754,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-06-30,-1.0725020584489187,0.5668324369138386,0.43316756308616133,0.6481529087691955,0.3518470912308045,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-07-31,-1.1912347148778153,0.5981427895964335,0.40185721040356653,0.6934144762793172,0.30658552372068276,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-08-31,-1.523908812811257,0.6343255398917853,0.3656744601082147,0.7655409804872855,0.23445901951271456,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-09-30,-0.7446500388962036,0.6919845083057703,0.3080154916942297,0.7191850618071939,0.2808149381928061,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-10-31,-0.4304425011788169,0.6549269178911585,0.3450730821088414,0.6386653021851667,0.3613346978148333,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-11-30,-0.38532989736869894,0.5905582599653357,0.4094417400346643,0.5661231622599318,0.4338768377400682,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2024-12-31,-0.5988566396514301,0.5325670263603952,0.4674329736396047,0.5418121777614395,0.45818782223856047,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-01-31,-1.4243079412525859,0.5131324744892873,0.48686752551071266,0.650429872309725,0.34957012769027496,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-02-28,-0.5552445834979807,0.5999630271125154,0.4000369728874846,0.6021503408830922,0.3978496591169078,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-03-31,-0.2054625789041964,0.5613676729061946,0.4386323270938053,0.5076849965818572,0.4923150034181427,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-04-30,-1.537734940726864,0.48585071332118546,0.5141492866788144,0.6421638625334952,0.3578361374665048,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-05-31,-1.1235482247904827,0.5933550596000033,0.40664494039999677,0.6797652014109927,0.32023479858900716,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-06-30,-0.9685105512332015,0.6234141125718463,0.3765858874281536,0.6854935311110304,0.31450646888896966,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-07-31,-1.3425297225088286,0.627993422006933,0.37200657799306713,0.7387301668858078,0.26126983311419216,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-08-31,-1.3133963021628503,0.6705515569714943,0.3294484430285057,0.7698905753816495,0.23010942461835043,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-09-30,-0.8192949132458835,0.6954616372389103,0.30453836276108964,0.7320059971751768,0.2679940028248232,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-10-31,-1.772688459986142,0.6651761586596943,0.33482384134030574,0.8144255411407957,0.18557445885920437,低均值状态,经济增长偏弱,-100.60772435093548
segment_03,segment_04,next_segment_using_previous_params,2025-11-30,-1.6268259191626413,0.7310635316080101,0.26893646839199004,0.8453698665689834,0.15463013343101656,低均值状态,经济增长偏弱,-100.60772435093548
